crime_id,Month,LSOAcode,crime_type,outcome,Longitude,Latitude,LAname
1134,2017-01,E01005361,Burglary,Unable to prosecute suspect,-2.103141,53.576528,Oldham
1135,2017-01,E01005443,Burglary,Investigation complete; no suspect identified,-2.080528,53.582082,Oldham
1136,2017-01,E01005443,Burglary,Investigation complete; no suspect identified,-2.07468,53.580405,Oldham
1137,2017-01,E01005443,Burglary,Investigation complete; no suspect identified,-2.079694,53.580437,Oldham
1138,2017-01,E01005446,Burglary,Investigation complete; no suspect identified,-2.08201,53.574854,Oldham
1139,2017-01,E01005446,Burglary,Unable to prosecute suspect,-2.0843,53.579859,Oldham
1140,2017-01,E01005446,Burglary,Investigation complete; no suspect identified,-2.084642,53.57727,Oldham
1141,2017-01,E01005446,Burglary,Investigation complete; no suspect identified,-2.08135,53.577515,Oldham
1142,2017-01,E01005446,Burglary,Investigation complete; no suspect identified,-2.084642,53.57727,Oldham
1143,2017-01,E01005446,Burglary,Investigation complete; no suspect identified,-2.0843,53.579859,Oldham
1144,2017-01,E01005447,Burglary,Investigation complete; no suspect identified,-2.094015,53.574666,Oldham
1145,2017-01,E01005447,Burglary,Investigation complete; no suspect identified,-2.093914,53.576589,Oldham
1146,2017-01,E01005447,Burglary,Investigation complete; no suspect identified,-2.093914,53.576589,Oldham
1147,2017-01,E01005447,Burglary,Investigation complete; no suspect identified,-2.093914,53.576589,Oldham
1148,2017-01,E01005447,Burglary,Investigation complete; no suspect identified,-2.093371,53.577101999999996,Oldham
1149,2017-01,E01005390,Burglary,Investigation complete; no suspect identified,-2.130072,53.567819,Oldham
1150,2017-01,E01005390,Burglary,Investigation complete; no suspect identified,-2.130857,53.572689,Oldham
1151,2017-01,E01005395,Burglary,Investigation complete; no suspect identified,-2.128813,53.576008,Oldham
1152,2017-01,E01005396,Burglary,Investigation complete; no suspect identified,-2.13581,53.572756,Oldham
1153,2017-01,E01005396,Burglary,Investigation complete; no suspect identified,-2.135004,53.57077,Oldham
1154,2017-01,E01005355,Burglary,Investigation complete; no suspect identified,-2.101565,53.574129,Oldham
1155,2017-01,E01005355,Burglary,Investigation complete; no suspect identified,-2.10336,53.573301,Oldham
1156,2017-01,E01005356,Burglary,Unable to prosecute suspect,-2.106085,53.570125,Oldham
1157,2017-01,E01005356,Burglary,Investigation complete; no suspect identified,-2.099573,53.56854,Oldham
1158,2017-01,E01005356,Burglary,Status update unavailable,-2.105845,53.570629,Oldham
